STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLG,M,66,MON FLO,20171001 0000,20171001 0000,31144, ,AF
TLG,M,66,MON FLO,20171101 0000,20171101 0000,20043, ,AF
TLG,M,66,MON FLO,20171201 0000,20171201 0000,20824, ,AF
TLG,M,66,MON FLO,20180101 0000,20180101 0000,20575, ,AF
TLG,M,66,MON FLO,20180201 0000,20180201 0000,18692, ,AF
TLG,M,66,MON FLO,20180301 0000,20180301 0000,102188, ,AF
TLG,M,66,MON FLO,20180401 0000,20180401 0000,144912, ,AF
TLG,M,66,MON FLO,20180501 0000,20180501 0000,111838, ,AF
TLG,M,66,MON FLO,20180601 0000,20180601 0000,6538, ,AF
TLG,M,66,MON FLO,20180701 0000,20180701 0000,6925, ,AF
TLG,M,66,MON FLO,20180801 0000,20180801 0000,5922, ,AF
TLG,M,66,MON FLO,20180901 0000,20180901 0000,5678, ,AF
TLG,M,66,MON FLO,20181001 0000,20181001 0000,39805, ,AF
TLG,M,66,MON FLO,20181101 0000,20181101 0000,21642, ,AF
TLG,M,66,MON FLO,20181201 0000,20181201 0000,13928, ,AF
TLG,M,66,MON FLO,20190101 0000,20190101 0000,13363, ,AF
TLG,M,66,MON FLO,20190201 0000,20190201 0000,154417, ,AF
TLG,M,66,MON FLO,20190301 0000,20190301 0000,396859, ,AF
TLG,M,66,MON FLO,20190401 0000,20190401 0000,253709, ,AF
TLG,M,66,MON FLO,20190501 0000,20190501 0000,326524, ,AF
TLG,M,66,MON FLO,20190601 0000,20190601 0000,277016, ,AF
TLG,M,66,MON FLO,20190701 0000,20190701 0000,27866, ,AF
TLG,M,66,MON FLO,20190801 0000,20190801 0000,94058, ,AF
TLG,M,66,MON FLO,20190901 0000,20190901 0000,25268, ,AF
TLG,M,66,MON FLO,20191001 0000,20191001 0000,27406,r,AF
TLG,M,66,MON FLO,20191101 0000,20191101 0000,20170,r,AF
TLG,M,66,MON FLO,20191201 0000,20191201 0000,24651,r,AF
TLG,M,66,MON FLO,20200101 0000,20200101 0000,24502,r,AF
TLG,M,66,MON FLO,20200201 0000,20200201 0000,20920,r,AF
TLG,M,66,MON FLO,20200301 0000,20200301 0000,21200,r,AF
TLG,M,66,MON FLO,20200401 0000,20200401 0000,37125,r,AF
TLG,M,66,MON FLO,20200501 0000,20200501 0000,22614,r,AF
TLG,M,66,MON FLO,20200601 0000,20200601 0000,6046,r,AF
TLG,M,66,MON FLO,20200701 0000,20200701 0000,6184,r,AF
TLG,M,66,MON FLO,20200801 0000,20200801 0000,6430,r,AF
TLG,M,66,MON FLO,20200901 0000,20200901 0000,5867,r,AF
TLG,M,66,MON FLO,20201001 0000,20201001 0000,21117, ,AF
TLG,M,66,MON FLO,20201101 0000,20201101 0000,11098, ,AF
TLG,M,66,MON FLO,20201201 0000,20201201 0000,11500, ,AF
TLG,M,66,MON FLO,20210101 0000,20210101 0000,10907, ,AF
TLG,M,66,MON FLO,20210201 0000,20210201 0000,12567, ,AF
TLG,M,66,MON FLO,20210301 0000,20210301 0000,10443, ,AF
TLG,M,66,MON FLO,20210401 0000,20210401 0000,24484, ,AF
TLG,M,66,MON FLO,20210501 0000,20210501 0000,10007, ,AF
TLG,M,66,MON FLO,20210601 0000,20210601 0000,6640, ,AF
TLG,M,66,MON FLO,20210701 0000,20210701 0000,6394, ,AF
TLG,M,66,MON FLO,20210801 0000,20210801 0000,5942, ,AF
TLG,M,66,MON FLO,20210901 0000,20210901 0000,5689, ,AF
TLG,M,66,MON FLO,20211001 0000,20211001 0000,9251, ,AF
TLG,M,66,MON FLO,20211101 0000,20211101 0000,10435, ,AF
TLG,M,66,MON FLO,20211201 0000,20211201 0000,10715, ,AF
TLG,M,66,MON FLO,20220101 0000,20220101 0000,---, ,AF
